id,visitors
air_670a0c1c4108bcea_2017-05-14,12.6580
air_670a0c1c4108bcea_2017-05-15,21.6331
air_670a0c1c4108bcea_2017-05-16,24.1794
air_670a0c1c4108bcea_2017-05-17,24.0327
air_670a0c1c4108bcea_2017-05-18,22.0434
air_670a0c1c4108bcea_2017-05-19,28.2529
air_670a0c1c4108bcea_2017-05-20,24.0673
air_670a0c1c4108bcea_2017-05-21,12.8300
air_670a0c1c4108bcea_2017-05-22,21.8815
air_670a0c1c4108bcea_2017-05-23,24.3472
air_670a0c1c4108bcea_2017-05-24,24.6811
air_670a0c1c4108bcea_2017-05-25,23.9791
air_670a0c1c4108bcea_2017-05-26,29.2106
air_670a0c1c4108bcea_2017-05-27,24.4445
air_670a0c1c4108bcea_2017-05-28,13.6072
air_670a0c1c4108bcea_2017-05-29,22.7667
air_670a0c1c4108bcea_2017-05-30,24.6562
air_670a0c1c4108bcea_2017-05-31,24.7311
air_671b4bea84dafb67_2017-04-23,23.9644
air_671b4bea84dafb67_2017-04-24,25.2992
air_671b4bea84dafb67_2017-04-25,25.3814
air_671b4bea84dafb67_2017-04-26,27.9507
air_671b4bea84dafb67_2017-04-27,26.2564
air_671b4bea84dafb67_2017-04-28,28.4597
air_671b4bea84dafb67_2017-04-29,29.0734
air_671b4bea84dafb67_2017-04-30,20.5225
air_671b4bea84dafb67_2017-05-01,23.9728
air_671b4bea84dafb67_2017-05-02,27.5702
air_671b4bea84dafb67_2017-05-03,28.3156
air_671b4bea84dafb67_2017-05-04,24.4746
air_671b4bea84dafb67_2017-05-05,22.3629
air_671b4bea84dafb67_2017-05-06,21.8228
air_671b4bea84dafb67_2017-05-07,21.8616
air_671b4bea84dafb67_2017-05-08,25.1138
air_671b4bea84dafb67_2017-05-09,24.6632
air_671b4bea84dafb67_2017-05-10,27.4069
air_671b4bea84dafb67_2017-05-11,25.3893
air_671b4bea84dafb67_2017-05-12,26.7590
air_671b4bea84dafb67_2017-05-13,28.4887
air_671b4bea84dafb67_2017-05-14,23.1468
air_671b4bea84dafb67_2017-05-15,25.4346
air_671b4bea84dafb67_2017-05-16,24.8179
air_671b4bea84dafb67_2017-05-17,28.0290
air_671b4bea84dafb67_2017-05-18,25.5053
air_671b4bea84dafb67_2017-05-19,26.1294
air_671b4bea84dafb67_2017-05-20,28.6041
air_671b4bea84dafb67_2017-05-21,23.3419
air_671b4bea84dafb67_2017-05-22,25.5950
air_671b4bea84dafb67_2017-05-23,24.7228
air_671b4bea84dafb67_2017-05-24,28.1162
air_671b4bea84dafb67_2017-05-25,26.9421
air_671b4bea84dafb67_2017-05-26,26.9000
air_671b4bea84dafb67_2017-05-27,28.7167
air_671b4bea84dafb67_2017-05-28,24.1829
air_671b4bea84dafb67_2017-05-29,26.9543
air_671b4bea84dafb67_2017-05-30,24.2133
air_671b4bea84dafb67_2017-05-31,28.5227
air_673acd9fa5e0dd78_2017-04-23,2.9367
air_673acd9fa5e0dd78_2017-04-24,4.4417
air_673acd9fa5e0dd78_2017-04-25,5.1854
air_673acd9fa5e0dd78_2017-04-26,5.4207
air_673acd9fa5e0dd78_2017-04-27,5.2384
air_673acd9fa5e0dd78_2017-04-28,6.4812
air_673acd9fa5e0dd78_2017-04-29,8.2383
air_673acd9fa5e0dd78_2017-04-30,2.7185
air_673acd9fa5e0dd78_2017-05-01,3.6642
air_673acd9fa5e0dd78_2017-05-02,5.6489
air_673acd9fa5e0dd78_2017-05-03,6.5644
air_673acd9fa5e0dd78_2017-05-04,5.7895
air_673acd9fa5e0dd78_2017-05-05,6.0125
air_673acd9fa5e0dd78_2017-05-06,6.1659
air_673acd9fa5e0dd78_2017-05-07,2.9982
air_673acd9fa5e0dd78_2017-05-08,3.8732
air_673acd9fa5e0dd78_2017-05-09,5.3200
air_673acd9fa5e0dd78_2017-05-10,5.3142
air_673acd9fa5e0dd78_2017-05-11,5.0769
air_673acd9fa5e0dd78_2017-05-12,6.1700
air_673acd9fa5e0dd78_2017-05-13,7.3272
air_673acd9fa5e0dd78_2017-05-14,2.8897
air_673acd9fa5e0dd78_2017-05-15,3.8119
air_673acd9fa5e0dd78_2017-05-16,5.4710
air_673acd9fa5e0dd78_2017-05-17,5.3583
air_673acd9fa5e0dd78_2017-05-18,5.1680
air_673acd9fa5e0dd78_2017-05-19,6.0441
air_673acd9fa5e0dd78_2017-05-20,7.3346
air_673acd9fa5e0dd78_2017-05-21,2.8560
air_673acd9fa5e0dd78_2017-05-22,3.8829
air_673acd9fa5e0dd78_2017-05-23,5.5284
air_673acd9fa5e0dd78_2017-05-24,5.5452
air_673acd9fa5e0dd78_2017-05-25,5.5337
air_673acd9fa5e0dd78_2017-05-26,5.9441
air_673acd9fa5e0dd78_2017-05-27,7.2453
air_673acd9fa5e0dd78_2017-05-28,2.9620
air_673acd9fa5e0dd78_2017-05-29,3.9874
air_673acd9fa5e0dd78_2017-05-30,5.2993
air_673acd9fa5e0dd78_2017-05-31,5.4106
air_67483104fa38ef6c_2017-04-23,46.0994
air_67483104fa38ef6c_2017-04-24,25.8714
air_67483104fa38ef6c_2017-04-25,23.6408
air_67483104fa38ef6c_2017-04-26,29.8798
air_67483104fa38ef6c_2017-04-27,20.3368
air_67483104fa38ef6c_2017-04-28,26.0540
air_67483104fa38ef6c_2017-04-29,40.6279
air_67483104fa38ef6c_2017-04-30,49.3983
air_67483104fa38ef6c_2017-05-01,25.5739
air_67483104fa38ef6c_2017-05-02,26.0729
air_67483104fa38ef6c_2017-05-03,38.2233
air_67483104fa38ef6c_2017-05-04,39.1929
air_67483104fa38ef6c_2017-05-05,44.5368
air_67483104fa38ef6c_2017-05-06,38.8130
air_67483104fa38ef6c_2017-05-07,41.1238
air_67483104fa38ef6c_2017-05-08,25.9709
air_67483104fa38ef6c_2017-05-09,23.3159
air_67483104fa38ef6c_2017-05-10,28.9101
air_67483104fa38ef6c_2017-05-11,21.2568
air_67483104fa38ef6c_2017-05-12,24.2120
air_67483104fa38ef6c_2017-05-13,36.5208
air_67483104fa38ef6c_2017-05-14,46.9037
air_67483104fa38ef6c_2017-05-15,26.7666
air_67483104fa38ef6c_2017-05-16,23.8854
air_67483104fa38ef6c_2017-05-17,29.5394
air_67483104fa38ef6c_2017-05-18,21.3400
air_67483104fa38ef6c_2017-05-19,24.3197
air_67483104fa38ef6c_2017-05-20,37.0149
air_67483104fa38ef6c_2017-05-21,48.4829
air_67483104fa38ef6c_2017-05-22,26.0554
air_67483104fa38ef6c_2017-05-23,22.8645
air_67483104fa38ef6c_2017-05-24,29.7798
air_67483104fa38ef6c_2017-05-25,22.0831
air_67483104fa38ef6c_2017-05-26,25.2593
air_67483104fa38ef6c_2017-05-27,37.6797
air_67483104fa38ef6c_2017-05-28,49.6415
air_67483104fa38ef6c_2017-05-29,28.1688
air_67483104fa38ef6c_2017-05-30,22.4488
air_67483104fa38ef6c_2017-05-31,30.0154
air_675aa35cba456fd1_2017-04-23,7.7218
air_675aa35cba456fd1_2017-04-24,39.9165
air_675aa35cba456fd1_2017-04-25,44.2296
air_675aa35cba456fd1_2017-04-26,50.1174
air_675aa35cba456fd1_2017-04-27,48.3120
air_675aa35cba456fd1_2017-04-28,54.5511
air_675aa35cba456fd1_2017-04-29,6.2648
air_675aa35cba456fd1_2017-04-30,5.7549
air_675aa35cba456fd1_2017-05-01,36.9264
air_675aa35cba456fd1_2017-05-02,43.7668
air_675aa35cba456fd1_2017-05-03,22.4055
air_675aa35cba456fd1_2017-05-04,14.9190
air_675aa35cba456fd1_2017-05-05,20.7089
air_675aa35cba456fd1_2017-05-06,5.5202
air_675aa35cba456fd1_2017-05-07,6.6142
air_675aa35cba456fd1_2017-05-08,39.6056
air_675aa35cba456fd1_2017-05-09,44.4614
air_675aa35cba456fd1_2017-05-10,48.9195
air_675aa35cba456fd1_2017-05-11,48.3613
air_675aa35cba456fd1_2017-05-12,57.6972
air_675aa35cba456fd1_2017-05-13,6.5796
air_675aa35cba456fd1_2017-05-14,6.2603
air_675aa35cba456fd1_2017-05-15,40.6173
air_675aa35cba456fd1_2017-05-16,45.1416
air_675aa35cba456fd1_2017-05-17,50.2376
air_675aa35cba456fd1_2017-05-18,47.8573
air_675aa35cba456fd1_2017-05-19,57.4660
air_675aa35cba456fd1_2017-05-20,6.6766
air_675aa35cba456fd1_2017-05-21,6.0598
air_675aa35cba456fd1_2017-05-22,41.2087
air_675aa35cba456fd1_2017-05-23,44.8705
air_675aa35cba456fd1_2017-05-24,52.1492
air_675aa35cba456fd1_2017-05-25,52.7577
air_675aa35cba456fd1_2017-05-26,59.8103
air_675aa35cba456fd1_2017-05-27,6.7332
air_675aa35cba456fd1_2017-05-28,6.3034
air_675aa35cba456fd1_2017-05-29,43.8593
air_675aa35cba456fd1_2017-05-30,44.0128
air_675aa35cba456fd1_2017-05-31,52.6309
air_67f87c159d9e2ee2_2017-04-23,55.5754
air_67f87c159d9e2ee2_2017-04-24,23.2124
air_67f87c159d9e2ee2_2017-04-25,25.8023
air_67f87c159d9e2ee2_2017-04-26,28.3981
air_67f87c159d9e2ee2_2017-04-27,28.1843
air_67f87c159d9e2ee2_2017-04-28,49.4542
air_67f87c159d9e2ee2_2017-04-29,72.5297
air_67f87c159d9e2ee2_2017-04-30,58.1703
air_67f87c159d9e2ee2_2017-05-01,23.0639
air_67f87c159d9e2ee2_2017-05-02,31.1428
air_67f87c159d9e2ee2_2017-05-03,40.2537
air_67f87c159d9e2ee2_2017-05-04,43.4393
air_67f87c159d9e2ee2_2017-05-05,60.2393
air_67f87c159d9e2ee2_2017-05-06,64.4349
air_67f87c159d9e2ee2_2017-05-07,48.4873
air_67f87c159d9e2ee2_2017-05-08,25.5281
air_67f87c159d9e2ee2_2017-05-09,27.1720
air_67f87c159d9e2ee2_2017-05-10,27.8768
air_67f87c159d9e2ee2_2017-05-11,27.7890
air_67f87c159d9e2ee2_2017-05-12,50.0595
air_67f87c159d9e2ee2_2017-05-13,70.7470
air_67f87c159d9e2ee2_2017-05-14,55.6606
air_67f87c159d9e2ee2_2017-05-15,25.3957
air_67f87c159d9e2ee2_2017-05-16,27.5745
air_67f87c159d9e2ee2_2017-05-17,29.4796
air_67f87c159d9e2ee2_2017-05-18,28.3647
air_67f87c159d9e2ee2_2017-05-19,50.1066
air_67f87c159d9e2ee2_2017-05-20,71.0770
air_67f87c159d9e2ee2_2017-05-21,57.2733
air_67f87c159d9e2ee2_2017-05-22,23.6027
air_67f87c159d9e2ee2_2017-05-23,26.6769
air_67f87c159d9e2ee2_2017-05-24,29.5880
air_67f87c159d9e2ee2_2017-05-25,30.2815
air_67f87c159d9e2ee2_2017-05-26,51.1628
air_67f87c159d9e2ee2_2017-05-27,71.2009
air_67f87c159d9e2ee2_2017-05-28,57.8328
air_67f87c159d9e2ee2_2017-05-29,26.1848
air_67f87c159d9e2ee2_2017-05-30,23.7140
air_67f87c159d9e2ee2_2017-05-31,29.3448
air_68147db09287bf74_2017-04-23,20.9988
air_68147db09287bf74_2017-04-24,3.5074
air_68147db09287bf74_2017-04-25,13.1606
air_68147db09287bf74_2017-04-26,14.0396
air_68147db09287bf74_2017-04-27,13.3495
air_68147db09287bf74_2017-04-28,16.4474
air_68147db09287bf74_2017-04-29,30.7341
air_68147db09287bf74_2017-04-30,21.4327
air_68147db09287bf74_2017-05-01,3.3114
air_68147db09287bf74_2017-05-02,14.9924
air_68147db09287bf74_2017-05-03,19.6822
air_68147db09287bf74_2017-05-04,18.5553
air_68147db09287bf74_2017-05-05,19.2264
air_68147db09287bf74_2017-05-06,27.5406
air_68147db09287bf74_2017-05-07,19.8660
air_68147db09287bf74_2017-05-08,3.7830
air_68147db09287bf74_2017-05-09,12.6287
air_68147db09287bf74_2017-05-10,13.5756
air_68147db09287bf74_2017-05-11,12.7595
air_68147db09287bf74_2017-05-12,16.6758
air_68147db09287bf74_2017-05-13,30.0548
air_68147db09287bf74_2017-05-14,20.9308
air_68147db09287bf74_2017-05-15,3.2815
air_68147db09287bf74_2017-05-16,13.2076
air_68147db09287bf74_2017-05-17,13.8772
air_68147db09287bf74_2017-05-18,12.9470
air_68147db09287bf74_2017-05-19,16.0008
air_68147db09287bf74_2017-05-20,29.9775
air_68147db09287bf74_2017-05-21,21.2292
air_68147db09287bf74_2017-05-22,3.0376
air_68147db09287bf74_2017-05-23,12.6387
air_68147db09287bf74_2017-05-24,13.7120
air_68147db09287bf74_2017-05-25,13.2636
air_68147db09287bf74_2017-05-26,16.3285
air_68147db09287bf74_2017-05-27,29.6814
air_68147db09287bf74_2017-05-28,21.8952
air_68147db09287bf74_2017-05-29,3.1030
air_68147db09287bf74_2017-05-30,11.6641
air_68147db09287bf74_2017-05-31,13.8519
air_681b0c56328dd2af_2017-04-23,48.0291
air_681b0c56328dd2af_2017-04-24,21.6284
air_681b0c56328dd2af_2017-04-25,26.0717
air_681b0c56328dd2af_2017-04-26,1.5161
air_681b0c56328dd2af_2017-04-27,24.0381
air_681b0c56328dd2af_2017-04-28,28.2609
air_681b0c56328dd2af_2017-04-29,40.9174
air_681b0c56328dd2af_2017-04-30,41.5538
air_681b0c56328dd2af_2017-05-01,20.9461
air_681b0c56328dd2af_2017-05-02,29.1339
air_681b0c56328dd2af_2017-05-03,8.3385
air_681b0c56328dd2af_2017-05-04,32.0449
air_681b0c56328dd2af_2017-05-05,29.0992
air_681b0c56328dd2af_2017-05-06,31.3055
air_681b0c56328dd2af_2017-05-07,40.1462
air_681b0c56328dd2af_2017-05-08,22.6627
air_681b0c56328dd2af_2017-05-09,25.5418
air_681b0c56328dd2af_2017-05-10,1.3351
air_681b0c56328dd2af_2017-05-11,22.3869
air_681b0c56328dd2af_2017-05-12,29.2028
air_681b0c56328dd2af_2017-05-13,42.2450
air_681b0c56328dd2af_2017-05-14,45.4326
air_681b0c56328dd2af_2017-05-15,22.7854
air_681b0c56328dd2af_2017-05-16,26.1411
air_681b0c56328dd2af_2017-05-17,1.2990
air_681b0c56328dd2af_2017-05-18,22.7198
air_681b0c56328dd2af_2017-05-19,28.1051
air_681b0c56328dd2af_2017-05-20,43.3036
air_681b0c56328dd2af_2017-05-21,46.3782
air_681b0c56328dd2af_2017-05-22,21.9758
air_681b0c56328dd2af_2017-05-23,25.8517
air_681b0c56328dd2af_2017-05-24,1.1923
air_681b0c56328dd2af_2017-05-25,24.7747
air_681b0c56328dd2af_2017-05-26,28.9533
air_681b0c56328dd2af_2017-05-27,43.1928
air_681b0c56328dd2af_2017-05-28,48.5101
air_681b0c56328dd2af_2017-05-29,24.3637
air_681b0c56328dd2af_2017-05-30,26.7618
air_681b0c56328dd2af_2017-05-31,1.1481
air_681f96e6a6595f82_2017-04-23,52.6448
air_681f96e6a6595f82_2017-04-24,23.2338
air_681f96e6a6595f82_2017-04-25,31.3932
air_681f96e6a6595f82_2017-04-26,34.3623
air_681f96e6a6595f82_2017-04-27,33.2931
air_681f96e6a6595f82_2017-04-28,35.1777
air_681f96e6a6595f82_2017-04-29,59.1889
air_681f96e6a6595f82_2017-04-30,49.2294
air_681f96e6a6595f82_2017-05-01,22.6918
air_681f96e6a6595f82_2017-05-02,35.8930
air_681f96e6a6595f82_2017-05-03,45.0644
air_681f96e6a6595f82_2017-05-04,40.7608
air_681f96e6a6595f82_2017-05-05,37.6554
air_681f96e6a6595f82_2017-05-06,41.4418
air_681f96e6a6595f82_2017-05-07,44.3777
air_681f96e6a6595f82_2017-05-08,25.2828
air_681f96e6a6595f82_2017-05-09,31.7808
air_681f96e6a6595f82_2017-05-10,33.1174
air_681f96e6a6595f82_2017-05-11,32.5724
air_681f96e6a6595f82_2017-05-12,35.7150
air_681f96e6a6595f82_2017-05-13,52.7183
air_681f96e6a6595f82_2017-05-14,51.7334
air_681f96e6a6595f82_2017-05-15,24.4544
air_681f96e6a6595f82_2017-05-16,32.8087
air_681f96e6a6595f82_2017-05-17,33.7489
air_681f96e6a6595f82_2017-05-18,33.3026
air_681f96e6a6595f82_2017-05-19,35.3787
air_681f96e6a6595f82_2017-05-20,53.0704
air_681f96e6a6595f82_2017-05-21,52.7202
air_681f96e6a6595f82_2017-05-22,22.8915
air_681f96e6a6595f82_2017-05-23,31.8403
air_681f96e6a6595f82_2017-05-24,35.1444
air_681f96e6a6595f82_2017-05-25,36.8481
air_681f96e6a6595f82_2017-05-26,36.4465
air_681f96e6a6595f82_2017-05-27,53.5242
air_681f96e6a6595f82_2017-05-28,54.5168
air_681f96e6a6595f82_2017-05-29,23.4589
air_681f96e6a6595f82_2017-05-30,32.8380
air_681f96e6a6595f82_2017-05-31,36.1376
air_68301bcb11e2f389_2017-04-23,32.9304
air_68301bcb11e2f389_2017-04-24,21.4347
air_68301bcb11e2f389_2017-04-25,19.6702
air_68301bcb11e2f389_2017-04-26,21.7240
air_68301bcb11e2f389_2017-04-27,22.1208
air_68301bcb11e2f389_2017-04-28,24.4120
air_68301bcb11e2f389_2017-04-29,27.0788
air_68301bcb11e2f389_2017-04-30,30.4313
air_68301bcb11e2f389_2017-05-01,20.6709
air_68301bcb11e2f389_2017-05-02,23.3918
air_68301bcb11e2f389_2017-05-03,34.2958
air_68301bcb11e2f389_2017-05-04,29.0814
air_68301bcb11e2f389_2017-05-05,26.5776
air_68301bcb11e2f389_2017-05-06,22.3115
air_68301bcb11e2f389_2017-05-07,28.8971
air_68301bcb11e2f389_2017-05-08,21.0876
air_68301bcb11e2f389_2017-05-09,19.2403
air_68301bcb11e2f389_2017-05-10,21.1716
air_68301bcb11e2f389_2017-05-11,20.5447
air_68301bcb11e2f389_2017-05-12,24.0978
air_68301bcb11e2f389_2017-05-13,26.3576
air_68301bcb11e2f389_2017-05-14,32.2139
air_68301bcb11e2f389_2017-05-15,21.7691
air_68301bcb11e2f389_2017-05-16,19.7573
air_68301bcb11e2f389_2017-05-17,22.0896
air_68301bcb11e2f389_2017-05-18,20.7572
air_68301bcb11e2f389_2017-05-19,23.7682
air_68301bcb11e2f389_2017-05-20,26.2327
air_68301bcb11e2f389_2017-05-21,33.4914
air_68301bcb11e2f389_2017-05-22,21.8346
air_68301bcb11e2f389_2017-05-23,19.2834
air_68301bcb11e2f389_2017-05-24,23.9352
air_68301bcb11e2f389_2017-05-25,21.7545
air_68301bcb11e2f389_2017-05-26,24.3611
air_68301bcb11e2f389_2017-05-27,26.1460
air_68301bcb11e2f389_2017-05-28,34.5677
air_68301bcb11e2f389_2017-05-29,22.8069
air_68301bcb11e2f389_2017-05-30,17.9848
air_68301bcb11e2f389_2017-05-31,22.1816
air_683371d9baabf410_2017-04-23,41.2615
air_683371d9baabf410_2017-04-24,15.0823
air_683371d9baabf410_2017-04-25,27.3681
air_683371d9baabf410_2017-04-26,31.2851
air_683371d9baabf410_2017-04-27,31.3384
air_683371d9baabf410_2017-04-28,39.0120
air_683371d9baabf410_2017-04-29,35.8514
air_683371d9baabf410_2017-04-30,44.8058
air_683371d9baabf410_2017-05-01,14.6000
air_683371d9baabf410_2017-05-02,36.1071
air_683371d9baabf410_2017-05-03,37.9848
air_683371d9baabf410_2017-05-04,43.7750
air_683371d9baabf410_2017-05-05,40.6452
air_683371d9baabf410_2017-05-06,30.9791
air_683371d9baabf410_2017-05-07,33.4417
air_683371d9baabf410_2017-05-08,16.8126
air_683371d9baabf410_2017-05-09,28.4904
air_683371d9baabf410_2017-05-10,27.3321
air_683371d9baabf410_2017-05-11,30.5340
air_683371d9baabf410_2017-05-12,32.0424
air_683371d9baabf410_2017-05-13,36.1908
air_683371d9baabf410_2017-05-14,37.0064
air_683371d9baabf410_2017-05-15,16.8785
air_683371d9baabf410_2017-05-16,25.8882
air_683371d9baabf410_2017-05-17,33.2679
air_683371d9baabf410_2017-05-18,28.7463
air_683371d9baabf410_2017-05-19,38.8320
air_683371d9baabf410_2017-05-20,36.4568
air_683371d9baabf410_2017-05-21,35.4807
air_683371d9baabf410_2017-05-22,15.9921
air_683371d9baabf410_2017-05-23,27.6816
air_683371d9baabf410_2017-05-24,29.3462
air_683371d9baabf410_2017-05-25,30.1584
air_683371d9baabf410_2017-05-26,32.4028
air_683371d9baabf410_2017-05-27,36.7001
air_683371d9baabf410_2017-05-28,37.7450
air_683371d9baabf410_2017-05-29,17.4446
air_683371d9baabf410_2017-05-30,23.7639
air_683371d9baabf410_2017-05-31,29.4807
air_6836438b543ba698_2017-04-23,7.9151
air_6836438b543ba698_2017-04-24,7.6040
air_6836438b543ba698_2017-04-25,8.0776
air_6836438b543ba698_2017-04-26,8.3661
air_6836438b543ba698_2017-04-27,8.4101
air_6836438b543ba698_2017-04-28,22.8966
air_6836438b543ba698_2017-04-29,17.6520
air_6836438b543ba698_2017-04-30,5.8698
air_6836438b543ba698_2017-05-01,7.5745
air_6836438b543ba698_2017-05-02,12.3697
air_6836438b543ba698_2017-05-03,12.2653
air_6836438b543ba698_2017-05-04,8.2036
air_6836438b543ba698_2017-05-05,14.1885
air_6836438b543ba698_2017-05-06,16.6127
air_6836438b543ba698_2017-05-07,7.9273
air_6836438b543ba698_2017-05-08,8.2748
air_6836438b543ba698_2017-05-09,8.2746
air_6836438b543ba698_2017-05-10,8.3010
air_6836438b543ba698_2017-05-11,8.2966
air_6836438b543ba698_2017-05-12,18.0678
air_6836438b543ba698_2017-05-13,19.6422
air_6836438b543ba698_2017-05-14,6.9422
air_6836438b543ba698_2017-05-15,8.1205
air_6836438b543ba698_2017-05-16,8.9730
air_6836438b543ba698_2017-05-17,8.3817
air_6836438b543ba698_2017-05-18,8.7661
air_6836438b543ba698_2017-05-19,17.1437
air_6836438b543ba698_2017-05-20,19.4206
air_6836438b543ba698_2017-05-21,7.1201
air_6836438b543ba698_2017-05-22,8.4345
air_6836438b543ba698_2017-05-23,8.3826
air_6836438b543ba698_2017-05-24,9.5705
air_6836438b543ba698_2017-05-25,9.6274
air_6836438b543ba698_2017-05-26,17.0276
air_6836438b543ba698_2017-05-27,19.2258
air_6836438b543ba698_2017-05-28,7.2009
air_6836438b543ba698_2017-05-29,9.1107
air_6836438b543ba698_2017-05-30,9.1008
air_6836438b543ba698_2017-05-31,9.5723
air_6873982b9e19c7ad_2017-04-23,9.4971
air_6873982b9e19c7ad_2017-04-24,4.4143
air_6873982b9e19c7ad_2017-04-25,4.2253
air_6873982b9e19c7ad_2017-04-26,2.6742
air_6873982b9e19c7ad_2017-04-27,4.5419
air_6873982b9e19c7ad_2017-04-28,2.9988
air_6873982b9e19c7ad_2017-04-29,7.6988
air_6873982b9e19c7ad_2017-04-30,9.6590
air_6873982b9e19c7ad_2017-05-01,4.2778
air_6873982b9e19c7ad_2017-05-02,4.9621
air_6873982b9e19c7ad_2017-05-03,4.6243
air_6873982b9e19c7ad_2017-05-04,6.2689
air_6873982b9e19c7ad_2017-05-05,4.1233
air_6873982b9e19c7ad_2017-05-06,7.2015
air_6873982b9e19c7ad_2017-05-07,9.4022
air_6873982b9e19c7ad_2017-05-08,4.8678
air_6873982b9e19c7ad_2017-05-09,4.1113
air_6873982b9e19c7ad_2017-05-10,2.7267
air_6873982b9e19c7ad_2017-05-11,4.2058
air_6873982b9e19c7ad_2017-05-12,2.9955
air_6873982b9e19c7ad_2017-05-13,7.8516
air_6873982b9e19c7ad_2017-05-14,9.6564
air_6873982b9e19c7ad_2017-05-15,4.5019
air_6873982b9e19c7ad_2017-05-16,4.2233
air_6873982b9e19c7ad_2017-05-17,2.8098
air_6873982b9e19c7ad_2017-05-18,4.1693
air_6873982b9e19c7ad_2017-05-19,2.9301
air_6873982b9e19c7ad_2017-05-20,8.0753
air_6873982b9e19c7ad_2017-05-21,9.8485
air_6873982b9e19c7ad_2017-05-22,4.5088
air_6873982b9e19c7ad_2017-05-23,4.1189
air_6873982b9e19c7ad_2017-05-24,2.8776
air_6873982b9e19c7ad_2017-05-25,4.3545
air_6873982b9e19c7ad_2017-05-26,3.0881
air_6873982b9e19c7ad_2017-05-27,8.3030
air_6873982b9e19c7ad_2017-05-28,9.9473
air_6873982b9e19c7ad_2017-05-29,4.6309
air_6873982b9e19c7ad_2017-05-30,4.2907
air_6873982b9e19c7ad_2017-05-31,2.7686
air_68c1de82037d87e6_2017-04-23,20.2795
air_68c1de82037d87e6_2017-04-24,3.5718
air_68c1de82037d87e6_2017-04-25,29.7961
air_68c1de82037d87e6_2017-04-26,29.2227
air_68c1de82037d87e6_2017-04-27,27.4085
air_68c1de82037d87e6_2017-04-28,25.9239
air_68c1de82037d87e6_2017-04-29,26.2460
air_68c1de82037d87e6_2017-04-30,18.5193
air_68c1de82037d87e6_2017-05-01,3.7084
air_68c1de82037d87e6_2017-05-02,19.7262
air_68c1de82037d87e6_2017-05-03,28.7283
air_68c1de82037d87e6_2017-05-04,25.0562
air_68c1de82037d87e6_2017-05-05,25.9791
air_68c1de82037d87e6_2017-05-06,23.0974
air_68c1de82037d87e6_2017-05-07,17.2546
air_68c1de82037d87e6_2017-05-08,4.3446
air_68c1de82037d87e6_2017-05-09,16.2904
air_68c1de82037d87e6_2017-05-10,25.6227
air_68c1de82037d87e6_2017-05-11,18.8398
air_68c1de82037d87e6_2017-05-12,25.4514
air_68c1de82037d87e6_2017-05-13,26.6030
air_68c1de82037d87e6_2017-05-14,18.9698
air_68c1de82037d87e6_2017-05-15,4.0154
air_68c1de82037d87e6_2017-05-16,16.9054
air_68c1de82037d87e6_2017-05-17,26.5336
air_68c1de82037d87e6_2017-05-18,19.6306
air_68c1de82037d87e6_2017-05-19,25.9760
air_68c1de82037d87e6_2017-05-20,26.6221
air_68c1de82037d87e6_2017-05-21,19.6116
air_68c1de82037d87e6_2017-05-22,3.9261
air_68c1de82037d87e6_2017-05-23,16.2352
air_68c1de82037d87e6_2017-05-24,27.0875
air_68c1de82037d87e6_2017-05-25,20.2718
air_68c1de82037d87e6_2017-05-26,26.3847
air_68c1de82037d87e6_2017-05-27,26.9864
air_68c1de82037d87e6_2017-05-28,20.0566
air_68c1de82037d87e6_2017-05-29,3.8508
air_68c1de82037d87e6_2017-05-30,15.6798
air_68c1de82037d87e6_2017-05-31,27.1278
air_68cc910e7b307b09_2017-04-23,3.4734
air_68cc910e7b307b09_2017-04-24,5.8339
air_68cc910e7b307b09_2017-04-25,6.0488
air_68cc910e7b307b09_2017-04-26,6.6692
air_68cc910e7b307b09_2017-04-27,6.4224
air_68cc910e7b307b09_2017-04-28,8.6650
air_68cc910e7b307b09_2017-04-29,7.3410
air_68cc910e7b307b09_2017-04-30,3.2383
air_68cc910e7b307b09_2017-05-01,5.7940
air_68cc910e7b307b09_2017-05-02,6.8898
air_68cc910e7b307b09_2017-05-03,7.0974
air_68cc910e7b307b09_2017-05-04,6.4854
air_68cc910e7b307b09_2017-05-05,8.3666
air_68cc910e7b307b09_2017-05-06,6.3368
air_68cc910e7b307b09_2017-05-07,3.3835
air_68cc910e7b307b09_2017-05-08,5.8766
air_68cc910e7b307b09_2017-05-09,6.0356
air_68cc910e7b307b09_2017-05-10,6.7151
air_68cc910e7b307b09_2017-05-11,6.5897
air_68cc910e7b307b09_2017-05-12,8.8489
air_68cc910e7b307b09_2017-05-13,6.8178
air_68cc910e7b307b09_2017-05-14,3.3553
air_68cc910e7b307b09_2017-05-15,5.6949
air_68cc910e7b307b09_2017-05-16,6.1677
air_68cc910e7b307b09_2017-05-17,6.5986
air_68cc910e7b307b09_2017-05-18,6.4913
air_68cc910e7b307b09_2017-05-19,8.8876
air_68cc910e7b307b09_2017-05-20,6.9830
air_68cc910e7b307b09_2017-05-21,3.3816
air_68cc910e7b307b09_2017-05-22,5.9830
air_68cc910e7b307b09_2017-05-23,6.2351
air_68cc910e7b307b09_2017-05-24,6.6448
air_68cc910e7b307b09_2017-05-25,6.7647
air_68cc910e7b307b09_2017-05-26,8.8870
air_68cc910e7b307b09_2017-05-27,7.0281
